Antibody,VH Positive Charge,VH Negative Charge,VH HM,VH pI,VH Charged,VH Polar,VH Hydrophobic,VH Aromatic,VH Amphipathic,VH Atoms,VH Bond A,VH Bond D,VL Positive Charge,VL Negative Charge,VL HM,VL pI,VL Charged,VL Polar,VL Hydrophobic,VL Aromatic,VL Amphipathic,VL Atoms,VL Bond A,VL Bond D,CDR Positive Charge,CDR Negative Charge,CDR HM,CDR pI,CDR Charged,CDR Polar,CDR Hydrophobic,CDR Aromatic,CDR Amphipathic,CDR Atoms,CDR Bond A,CDR Bond D
SAD6303_P03_H02,0.10743801652892562,0.0743801652892562,-0.5504132231404957,6.069421487603305,0.18181818181818182,0.3305785123966942,0.4214876033057851,0.1322314049586777,0.09917355371900827,3.8264462809917354,0.32231404958677684,0.3140495867768595,0.08928571428571429,0.08035714285714286,-0.40535714285714286,6.002678571428573,0.16964285714285715,0.30357142857142855,0.48214285714285715,0.09821428571428571,0.08035714285714286,3.6875,0.30357142857142855,0.2767857142857143,0.1232876712328767,0.0410958904109589,-0.7630136986301367,6.152054794520545,0.1643835616438356,0.3835616438356164,0.3835616438356164,0.1780821917808219,0.1232876712328767,4.178082191780822,0.3150684931506849,0.3424657534246575
SAD6302_P04_G01,0.09375,0.0625,-0.5070312499999999,6.052343750000003,0.15625,0.3125,0.40625,0.1484375,0.1640625,3.796875,0.3515625,0.3515625,0.1,0.05454545454545454,-0.5299999999999996,6.0681818181818175,0.15454545454545454,0.39090909090909093,0.42727272727272725,0.07272727272727272,0.05454545454545454,3.272727272727273,0.36363636363636365,0.38181818181818183,0.10126582278481013,0.0759493670886076,-0.7835443037974682,6.02405063291139,0.17721518987341772,0.35443037974683544,0.34177215189873417,0.17721518987341772,0.1518987341772152,3.7974683544303796,0.46835443037974683,0.43037974683544306
SAD6303_P03_B09,0.08064516129032258,0.06451612903225806,-0.4887096774193548,6.027419354838709,0.14516129032258066,0.3387096774193548,0.3790322580645161,0.1532258064516129,0.13709677419354838,3.8951612903225805,0.4032258064516129,0.3790322580645161,0.07272727272727272,0.06363636363636363,-0.564545454545454,6.014545454545455,0.13636363636363635,0.35454545454545455,0.43636363636363634,0.10909090909090909,0.07272727272727272,3.581818181818182,0.34545454545454546,0.3090909090909091,0.08108108108108109,0.05405405405405406,-0.8337837837837836,6.036486486486483,0.13513513513513514,0.36486486486486486,0.2972972972972973,0.21621621621621623,0.20270270270270271,4.135135135135135,0.4594594594594595,0.43243243243243246
SAD6303_P03_D12,0.09243697478991597,0.1092436974789916,-0.4630252100840333,5.9680672268907555,0.20168067226890757,0.2605042016806723,0.47058823529411764,0.11764705882352941,0.08403361344537816,3.722689075630252,0.3277310924369748,0.2689075630252101,0.07547169811320754,0.09433962264150944,-0.5028301886792449,5.942452830188678,0.16981132075471697,0.330188679245283,0.44339622641509435,0.07547169811320754,0.05660377358490566,3.4622641509433962,0.37735849056603776,0.330188679245283,0.15151515151515152,0.13636363636363635,-0.9484848484848486,6.101515151515149,0.2878787878787879,0.24242424242424243,0.4090909090909091,0.12121212121212122,0.07575757575757576,3.727272727272727,0.4090909090909091,0.3787878787878788
SAD6303_P04_B02,0.0546875,0.0703125,-0.23828124999999997,5.913281249999998,0.125,0.34375,0.4296875,0.125,0.109375,3.6171875,0.3984375,0.3515625,0.07207207207207207,0.06306306306306306,-0.3495495495495492,5.9126126126126115,0.13513513513513514,0.4144144144144144,0.43243243243243246,0.07207207207207207,0.04504504504504504,3.27027027027027,0.36936936936936937,0.36036036036036034,0.05,0.075,-0.41500000000000015,5.8112499999999985,0.125,0.4125,0.375,0.1375,0.1125,3.625,0.45,0.3875
SAD6304_P04_A06,0.06896551724137931,0.06896551724137931,-0.5336206896551723,5.981034482758617,0.13793103448275862,0.3620689655172414,0.39655172413793105,0.12931034482758622,0.1206896551724138,3.7844827586206895,0.39655172413793105,0.33620689655172414,0.0761904761904762,0.0761904761904762,-0.5209523809523805,6.004761904761901,0.1523809523809524,0.3238095238095238,0.45714285714285713,0.08571428571428572,0.0761904761904762,3.4571428571428573,0.3333333333333333,0.29523809523809524,0.14516129032258066,0.11290322580645161,-1.2129032258064514,6.209677419354838,0.25806451612903225,0.2903225806451613,0.3064516129032258,0.16129032258064516,0.14516129032258066,3.9838709677419355,0.5,0.41935483870967744
SAD6302_P03_F07,0.12396694214876033,0.09917355371900827,-0.6314049586776854,6.137190082644628,0.2231404958677686,0.2396694214876033,0.4214876033057851,0.1487603305785124,0.1322314049586777,3.975206611570248,0.3305785123966942,0.2975206611570248,0.09259259259259259,0.07407407407407407,-0.6555555555555549,6.068518518518521,0.16666666666666666,0.35185185185185186,0.4444444444444444,0.10185185185185185,0.046296296296296294,3.712962962962963,0.3333333333333333,0.28703703703703703,0.10144927536231885,0.07246376811594203,-0.6072463768115942,6.08405797101449,0.17391304347826086,0.2898550724637681,0.43478260869565216,0.2028985507246377,0.11594202898550725,4.173913043478261,0.3188405797101449,0.2753623188405797
ADI-14447,0.08264462809917356,0.06611570247933884,-0.3826446280991732,6.046280991735537,0.1487603305785124,0.3140495867768595,0.4628099173553719,0.10743801652892562,0.09090909090909091,3.5785123966942147,0.33884297520661155,0.32231404958677684,0.08411214953271028,0.056074766355140186,-0.47570093457943863,6.0345794392523375,0.14018691588785046,0.3644859813084112,0.4205607476635514,0.12149532710280374,0.09345794392523364,3.682242990654206,0.3644859813084112,0.3644859813084112,0.07352941176470588,0.058823529411764705,-0.4514705882352942,6.039705882352938,0.1323529411764706,0.29411764705882354,0.45588235294117646,0.16176470588235295,0.11764705882352941,3.8676470588235294,0.35294117647058826,0.3235294117647059
ADI-14460,0.07936507936507936,0.07142857142857142,-0.47301587301587283,5.98968253968254,0.15079365079365079,0.35714285714285715,0.4126984126984127,0.12698412698412698,0.09523809523809523,3.738095238095238,0.36507936507936506,0.3253968253968254,0.08256880733944955,0.07339449541284404,-0.49724770642201804,5.972477064220182,0.1559633027522936,0.3486238532110092,0.43119266055045874,0.10091743119266056,0.08256880733944955,3.4862385321100917,0.3669724770642202,0.3394495412844037,0.06578947368421052,0.10526315789473684,-0.6710526315789472,5.773684210526314,0.17105263157894737,0.3815789473684211,0.34210526315789475,0.17105263157894737,0.11842105263157894,3.8026315789473686,0.47368421052631576,0.39473684210526316
ADI-14487,0.09836065573770492,0.06557377049180328,-0.4491803278688522,6.102459016393441,0.16393442622950818,0.30327868852459017,0.4180327868852459,0.14754098360655737,0.13114754098360656,3.9262295081967213,0.3442622950819672,0.32786885245901637,0.08928571428571429,0.08928571428571429,-0.41160714285714256,5.975000000000001,0.17857142857142858,0.30357142857142855,0.48214285714285715,0.08035714285714286,0.0625,3.544642857142857,0.33035714285714285,0.29464285714285715,0.10810810810810811,0.05405405405405406,-0.4216216216216216,6.055405405405404,0.16216216216216217,0.33783783783783783,0.40540540540540543,0.17567567567567569,0.14864864864864866,4.121621621621622,0.35135135135135137,0.36486486486486486
ADI-14485,0.1111111111111111,0.1111111111111111,-0.6023809523809519,6.05238095238095,0.2222222222222222,0.23809523809523808,0.4603174603174603,0.11904761904761904,0.09523809523809523,3.7063492063492065,0.3412698412698413,0.2857142857142857,0.07339449541284404,0.07339449541284404,-0.5220183486238527,6.012844036697248,0.14678899082568808,0.3302752293577982,0.45871559633027525,0.10091743119266056,0.06422018348623854,3.669724770642202,0.3302752293577982,0.28440366972477066,0.12,0.09333333333333334,-0.7879999999999996,6.138666666666665,0.21333333333333335,0.24,0.4666666666666667,0.14666666666666667,0.08,3.8533333333333335,0.29333333333333333,0.25333333333333335
ADI-14483,0.09917355371900827,0.05785123966942149,-0.46694214876033036,6.110743801652891,0.15702479338842976,0.30578512396694213,0.47107438016528924,0.11570247933884298,0.09917355371900827,3.628099173553719,0.2892561983471074,0.2644628099173554,0.07272727272727272,0.06363636363636363,-0.4981818181818181,5.991818181818181,0.13636363636363635,0.35454545454545455,0.45454545454545453,0.08181818181818182,0.06363636363636363,3.327272727272727,0.34545454545454546,0.3181818181818182,0.0945945945945946,0.06756756756756757,-0.7162162162162163,5.974324324324322,0.16216216216216217,0.3918918918918919,0.3918918918918919,0.12162162162162163,0.0945945945945946,3.445945945945946,0.3918918918918919,0.36486486486486486
ADI-14501,0.09090909090909091,0.0743801652892562,-0.36942148760330557,6.032231404958678,0.1652892561983471,0.2892561983471074,0.48760330578512395,0.11570247933884298,0.08264462809917356,3.5867768595041323,0.2892561983471074,0.2644628099173554,0.07407407407407407,0.06481481481481481,-0.518518518518518,6.0249999999999995,0.1388888888888889,0.3425925925925926,0.4537037037037037,0.10185185185185185,0.07407407407407407,3.574074074074074,0.3333333333333333,0.2962962962962963,0.08695652173913043,0.043478260869565216,-0.5159420289855072,6.110144927536229,0.13043478260869565,0.34782608695652173,0.4782608695652174,0.13043478260869565,0.057971014492753624,3.681159420289855,0.2753623188405797,0.2608695652173913
ADI-14499,0.07142857142857142,0.07142857142857142,-0.36031746031746015,5.944444444444447,0.14285714285714285,0.3333333333333333,0.42857142857142855,0.1349206349206349,0.12698412698412698,3.8492063492063493,0.36507936507936506,0.3253968253968254,0.08411214953271028,0.056074766355140186,-0.610280373831775,6.07102803738318,0.14018691588785046,0.37383177570093457,0.411214953271028,0.102803738317757,0.07476635514018691,3.6261682242990654,0.37383177570093457,0.3644859813084112,0.0547945205479452,0.0821917808219178,-0.5054794520547944,5.806849315068489,0.136986301369863,0.3287671232876712,0.3835616438356164,0.2054794520547945,0.1780821917808219,4.082191780821918,0.4383561643835616,0.3698630136986301
ADI-14506,0.10317460317460317,0.07142857142857142,-0.444444444444444,6.128571428571428,0.1746031746031746,0.24603174603174602,0.49206349206349204,0.12698412698412698,0.10317460317460317,3.6904761904761907,0.2857142857142857,0.2619047619047619,0.07339449541284404,0.09174311926605505,-0.525688073394495,5.939449541284405,0.1651376146788991,0.3119266055045872,0.45871559633027525,0.10091743119266056,0.07339449541284404,3.5779816513761467,0.3394495412844037,0.28440366972477066,0.10666666666666667,0.09333333333333334,-0.7199999999999999,6.094666666666665,0.2,0.21333333333333335,0.5066666666666667,0.14666666666666667,0.09333333333333334,3.8133333333333335,0.25333333333333335,0.18666666666666668
ADI-14532,0.09375,0.09375,-0.5023437499999998,6.030468750000003,0.1875,0.265625,0.453125,0.125,0.109375,3.671875,0.359375,0.296875,0.045454545454545456,0.09090909090909091,-0.48545454545454503,5.817272727272726,0.13636363636363635,0.34545454545454546,0.43636363636363634,0.10909090909090909,0.09090909090909091,3.4,0.4,0.3181818181818182,0.06329113924050633,0.10126582278481013,-0.6075949367088609,5.8417721518987324,0.16455696202531644,0.31645569620253167,0.4050632911392405,0.16455696202531644,0.12658227848101267,3.632911392405063,0.4430379746835443,0.35443037974683544
ADI-14516,0.08196721311475409,0.06557377049180328,-0.5163934426229505,6.020491803278685,0.14754098360655737,0.3442622950819672,0.4180327868852459,0.10655737704918032,0.11475409836065574,3.598360655737705,0.3524590163934426,0.32786885245901637,0.11504424778761062,0.09734513274336283,-0.8088495575221233,6.0628318584070815,0.21238938053097345,0.336283185840708,0.40707964601769914,0.09734513274336283,0.07964601769911504,3.84070796460177,0.34513274336283184,0.3008849557522124,0.09333333333333334,0.08,-0.8146666666666668,5.937333333333331,0.17333333333333334,0.4,0.3333333333333333,0.13333333333333333,0.13333333333333333,3.8533333333333335,0.4,0.37333333333333335
ADI-14544,0.08264462809917356,0.06611570247933884,-0.31322314049586764,6.00909090909091,0.1487603305785124,0.30578512396694213,0.47107438016528924,0.10743801652892562,0.09917355371900827,3.5454545454545454,0.2975206611570248,0.2975206611570248,0.08333333333333333,0.09259259259259259,-0.4759259259259258,5.934259259259258,0.17592592592592593,0.3148148148148148,0.4722222222222222,0.07407407407407407,0.05555555555555555,3.4444444444444446,0.3055555555555556,0.26851851851851855,0.08571428571428572,0.1,-0.4200000000000001,5.854285714285713,0.18571428571428572,0.3142857142857143,0.4714285714285714,0.11428571428571428,0.07142857142857142,3.4857142857142858,0.32857142857142857,0.2857142857142857
ADI-14562,0.08130081300813008,0.08130081300813008,-0.27642276422764217,5.995121951219513,0.16260162601626016,0.2764227642276423,0.4878048780487805,0.11382113821138211,0.0975609756097561,3.5447154471544717,0.3333333333333333,0.2926829268292683,0.09345794392523364,0.08411214953271028,-0.6420560747663546,6.0355140186915905,0.17757009345794392,0.3364485981308411,0.42990654205607476,0.102803738317757,0.06542056074766354,3.663551401869159,0.3644859813084112,0.32710280373831774,0.08571428571428572,0.04285714285714286,-0.4857142857142857,6.108571428571426,0.12857142857142856,0.32857142857142857,0.4714285714285714,0.12857142857142856,0.08571428571428572,3.4857142857142858,0.34285714285714286,0.34285714285714286
ADI-15576,0.10236220472440945,0.05511811023622047,-0.4393700787401573,6.109448818897641,0.15748031496062992,0.31496062992125984,0.41732283464566927,0.15748031496062992,0.13385826771653545,3.8031496062992125,0.3543307086614173,0.3700787401574803,0.07272727272727272,0.07272727272727272,-0.5881818181818178,5.963636363636361,0.14545454545454545,0.37272727272727274,0.43636363636363634,0.07272727272727272,0.05454545454545454,3.3727272727272726,0.33636363636363636,0.3,0.08974358974358974,0.07692307692307693,-0.8474358974358978,5.980769230769227,0.16666666666666666,0.38461538461538464,0.3333333333333333,0.1794871794871795,0.1282051282051282,3.923076923076923,0.4358974358974359,0.38461538461538464
ADI-15603,0.0975609756097561,0.08943089430894309,-0.5048780487804877,6.047154471544714,0.18699186991869918,0.25203252032520324,0.4715447154471545,0.13008130081300814,0.12195121951219512,3.7560975609756095,0.3089430894308943,0.24390243902439024,0.07407407407407407,0.05555555555555555,-0.4629629629629626,6.071296296296297,0.12962962962962962,0.3425925925925926,0.46296296296296297,0.09259259259259259,0.07407407407407407,3.509259259259259,0.3425925925925926,0.3148148148148148,0.08450704225352113,0.09859154929577464,-0.5830985915492957,5.949295774647886,0.18309859154929578,0.29577464788732394,0.4225352112676056,0.15492957746478872,0.1267605633802817,3.732394366197183,0.4084507042253521,0.3380281690140845
ADI-15610,0.08870967741935484,0.07258064516129033,-0.5008064516129032,6.055645161290323,0.16129032258064516,0.3225806451612903,0.4274193548387097,0.10483870967741936,0.11290322580645161,3.596774193548387,0.3709677419354839,0.3467741935483871,0.07476635514018691,0.06542056074766354,-0.4962616822429903,6.009345794392523,0.14018691588785046,0.37383177570093457,0.4205607476635514,0.102803738317757,0.07476635514018691,3.6261682242990654,0.3925233644859813,0.3644859813084112,0.056338028169014086,0.014084507042253521,-0.40563380281690165,6.080281690140842,0.07042253521126761,0.39436619718309857,0.43661971830985913,0.1267605633802817,0.11267605633802817,3.619718309859155,0.38028169014084506,0.38028169014084506
ADI-15621,0.08064516129032258,0.08870967741935484,-0.49193548387096786,5.918548387096772,0.1693548387096774,0.33064516129032256,0.41935483870967744,0.13709677419354838,0.11290322580645161,3.806451612903226,0.3548387096774194,0.3225806451612903,0.07407407407407407,0.07407407407407407,-0.5768518518518511,6.015740740740741,0.14814814814814814,0.3611111111111111,0.4351851851851852,0.09259259259259259,0.05555555555555555,3.537037037037037,0.37962962962962965,0.32407407407407407,0.08333333333333333,0.06944444444444445,-0.6055555555555553,5.9902777777777745,0.1527777777777778,0.3333333333333333,0.4166666666666667,0.18055555555555555,0.1111111111111111,3.8194444444444446,0.3888888888888889,0.3472222222222222
ADI-15628,0.08870967741935484,0.08064516129032258,-0.41129032258064513,5.960483870967741,0.1693548387096774,0.29838709677419356,0.45161290322580644,0.13709677419354838,0.10483870967741936,3.7661290322580645,0.31451612903225806,0.28225806451612906,0.06363636363636363,0.05454545454545454,-0.38090909090909064,5.952727272727272,0.11818181818181818,0.38181818181818183,0.43636363636363634,0.1,0.07272727272727272,3.3363636363636364,0.38181818181818183,0.37272727272727274,0.08,0.10666666666666667,-0.5266666666666666,5.781333333333331,0.18666666666666668,0.3466666666666667,0.37333333333333335,0.18666666666666668,0.13333333333333333,3.8533333333333335,0.4666666666666667,0.41333333333333333
ADI-15631,0.1111111111111111,0.07936507936507936,-0.5214285714285715,6.028571428571429,0.19047619047619047,0.30952380952380953,0.42857142857142855,0.1349206349206349,0.11904761904761904,3.8015873015873014,0.3253968253968254,0.30952380952380953,0.07476635514018691,0.056074766355140186,-0.5046728971962612,6.050467289719626,0.1308411214953271,0.35514018691588783,0.45794392523364486,0.09345794392523364,0.056074766355140186,3.5700934579439254,0.308411214953271,0.2803738317757009,0.1095890410958904,0.0684931506849315,-0.5506849315068493,5.957534246575339,0.1780821917808219,0.3424657534246575,0.410958904109589,0.1643835616438356,0.136986301369863,3.904109589041096,0.3150684931506849,0.3287671232876712
ADI-15636,0.09016393442622951,0.09016393442622951,-0.43524590163934396,6.033606557377047,0.18032786885245902,0.27049180327868855,0.47540983606557374,0.09836065573770492,0.09836065573770492,3.5081967213114753,0.3360655737704918,0.28688524590163933,0.07476635514018691,0.056074766355140186,-0.3990654205607476,6.0233644859813085,0.1308411214953271,0.35514018691588783,0.45794392523364486,0.11214953271028037,0.056074766355140186,3.560747663551402,0.34579439252336447,0.3364485981308411,0.07246376811594203,0.028985507246376812,-0.34927536231884077,6.140579710144925,0.10144927536231885,0.30434782608695654,0.5362318840579711,0.10144927536231885,0.07246376811594203,3.391304347826087,0.2753623188405797,0.2608695652173913
ADI-15638,0.10833333333333334,0.075,-0.5633333333333331,6.073333333333332,0.18333333333333332,0.31666666666666665,0.43333333333333335,0.10833333333333334,0.1,3.5833333333333335,0.3416666666666667,0.31666666666666665,0.07207207207207207,0.06306306306306306,-0.498198198198198,5.984684684684683,0.13513513513513514,0.35135135135135137,0.45045045045045046,0.09009009009009009,0.07207207207207207,3.3783783783783785,0.3333333333333333,0.3063063063063063,0.1111111111111111,0.08333333333333333,-0.8569444444444443,5.95972222222222,0.19444444444444445,0.4166666666666667,0.3333333333333333,0.125,0.1111111111111111,3.625,0.4444444444444444,0.4166666666666667
ADI-15641,0.10256410256410256,0.08547008547008547,-0.523931623931624,6.037606837606837,0.18803418803418803,0.27350427350427353,0.4700854700854701,0.1111111111111111,0.09401709401709402,3.6837606837606836,0.28205128205128205,0.24786324786324787,0.08181818181818182,0.07272727272727272,-0.5036363636363635,5.924545454545455,0.15454545454545454,0.4090909090909091,0.39090909090909093,0.09090909090909091,0.07272727272727272,3.4,0.41818181818181815,0.4090909090909091,0.07352941176470588,0.1323529411764706,-0.6308823529411766,5.701470588235291,0.20588235294117646,0.3235294117647059,0.38235294117647056,0.14705882352941177,0.11764705882352941,3.5441176470588234,0.47058823529411764,0.39705882352941174
ADI-15652,0.08870967741935484,0.0967741935483871,-0.42822580645161284,5.913709677419353,0.18548387096774194,0.2903225806451613,0.4435483870967742,0.13709677419354838,0.10483870967741936,3.7903225806451615,0.33064516129032256,0.28225806451612906,0.06363636363636363,0.05454545454545454,-0.38999999999999974,5.945454545454544,0.11818181818181818,0.39090909090909093,0.42727272727272725,0.1,0.07272727272727272,3.3454545454545452,0.39090909090909093,0.38181818181818183,0.08,0.10666666666666667,-0.5266666666666666,5.781333333333331,0.18666666666666668,0.3466666666666667,0.37333333333333335,0.18666666666666668,0.13333333333333333,3.8533333333333335,0.4666666666666667,0.41333333333333333
ADI-15665,0.10317460317460317,0.07142857142857142,-0.5587301587301586,6.106349206349206,0.1746031746031746,0.29365079365079366,0.4444444444444444,0.1111111111111111,0.11904761904761904,3.7142857142857144,0.31746031746031744,0.29365079365079366,0.09259259259259259,0.09259259259259259,-0.6249999999999993,6.026851851851852,0.18518518518518517,0.3148148148148148,0.4444444444444444,0.10185185185185185,0.06481481481481481,3.675925925925926,0.35185185185185186,0.28703703703703703,0.10810810810810811,0.06756756756756757,-0.7459459459459459,6.087837837837836,0.17567567567567569,0.33783783783783783,0.40540540540540543,0.13513513513513514,0.12162162162162163,3.8783783783783785,0.33783783783783783,0.3108108108108108
ADI-15565,0.07692307692307693,0.06837606837606838,-0.47948717948717934,5.947008547008545,0.1452991452991453,0.358974358974359,0.41025641025641024,0.1282051282051282,0.11965811965811966,3.752136752136752,0.3247863247863248,0.29914529914529914,0.06306306306306306,0.07207207207207207,-0.4027027027027026,5.927027027027027,0.13513513513513514,0.34234234234234234,0.4594594594594595,0.09009009009009009,0.07207207207207207,3.324324324324324,0.36936936936936937,0.3333333333333333,0.057971014492753624,0.08695652173913043,-0.673913043478261,5.742028985507245,0.14492753623188406,0.42028985507246375,0.34782608695652173,0.15942028985507245,0.13043478260869565,3.739130434782609,0.42028985507246375,0.36231884057971014
ADI-15571,0.09401709401709402,0.06837606837606838,-0.39230769230769214,6.051282051282048,0.1623931623931624,0.3076923076923077,0.452991452991453,0.1282051282051282,0.09401709401709402,3.769230769230769,0.29914529914529914,0.28205128205128205,0.07079646017699115,0.05309734513274336,-0.4584070796460171,6.011504424778759,0.12389380530973451,0.37168141592920356,0.4336283185840708,0.09734513274336283,0.07079646017699115,3.353982300884956,0.36283185840707965,0.35398230088495575,0.056338028169014086,0.056338028169014086,-0.4901408450704224,5.860563380281686,0.11267605633802817,0.4084507042253521,0.38028169014084506,0.16901408450704225,0.11267605633802817,3.8028169014084505,0.36619718309859156,0.3380281690140845
ADI-15569,0.08264462809917356,0.08264462809917356,-0.46694214876033024,5.990909090909088,0.1652892561983471,0.2892561983471074,0.4462809917355372,0.11570247933884298,0.12396694214876033,3.603305785123967,0.34710743801652894,0.30578512396694213,0.09009009009009009,0.08108108108108109,-0.6504504504504501,6.050450450450451,0.17117117117117117,0.3333333333333333,0.44144144144144143,0.0990990990990991,0.05405405405405406,3.6666666666666665,0.35135135135135137,0.2972972972972973,0.06944444444444445,0.05555555555555555,-0.5777777777777777,5.986111111111109,0.125,0.3472222222222222,0.4166666666666667,0.1527777777777778,0.1111111111111111,3.75,0.3611111111111111,0.3333333333333333
ADI-15573,0.1,0.058333333333333334,-0.6241666666666663,6.124999999999999,0.15833333333333333,0.36666666666666664,0.39166666666666666,0.1,0.10833333333333334,3.558333333333333,0.38333333333333336,0.36666666666666664,0.1111111111111111,0.08333333333333333,-0.6277777777777772,6.028703703703704,0.19444444444444445,0.3611111111111111,0.4166666666666667,0.08333333333333333,0.06481481481481481,3.5277777777777777,0.35185185185185186,0.3425925925925926,0.14492753623188406,0.057971014492753624,-0.8492753623188408,6.133333333333332,0.2028985507246377,0.4492753623188406,0.3333333333333333,0.10144927536231885,0.08695652173913043,3.5652173913043477,0.4057971014492754,0.43478260869565216
ADI-18959,0.11016949152542373,0.11864406779661017,-0.5211864406779659,5.950847457627117,0.2288135593220339,0.288135593220339,0.4576271186440678,0.0847457627118644,0.09322033898305085,3.6440677966101696,0.3305084745762712,0.2796610169491525,0.09345794392523364,0.056074766355140186,-0.635514018691588,6.110280373831777,0.14953271028037382,0.3644859813084112,0.411214953271028,0.11214953271028037,0.07476635514018691,3.682242990654206,0.37383177570093457,0.3644859813084112,0.09230769230769231,0.09230769230769231,-0.5799999999999998,5.906153846153843,0.18461538461538463,0.36923076923076925,0.4307692307692308,0.1076923076923077,0.07692307692307693,3.7384615384615385,0.36923076923076925,0.3384615384615385
ADI-18880,0.09090909090909091,0.06611570247933884,-0.47355371900826426,6.066115702479336,0.15702479338842976,0.2975206611570248,0.45454545454545453,0.11570247933884298,0.12396694214876033,3.6198347107438016,0.3140495867768595,0.2975206611570248,0.11607142857142858,0.08928571428571429,-0.8080357142857136,6.09107142857143,0.20535714285714285,0.35714285714285715,0.39285714285714285,0.08928571428571429,0.07142857142857142,3.7767857142857144,0.36607142857142855,0.33035714285714285,0.0958904109589041,0.0684931506849315,-0.7054794520547946,5.998630136986299,0.1643835616438356,0.3698630136986301,0.3972602739726027,0.136986301369863,0.1232876712328767,3.863013698630137,0.3424657534246575,0.3287671232876712
ADI-18883,0.08196721311475409,0.06557377049180328,-0.41229508196721304,6.068852459016393,0.14754098360655737,0.319672131147541,0.4672131147540984,0.08196721311475409,0.09016393442622951,3.4672131147540983,0.3360655737704918,0.30327868852459017,0.07476635514018691,0.06542056074766354,-0.5112149532710273,6.009345794392523,0.14018691588785046,0.37383177570093457,0.42990654205607476,0.11214953271028037,0.06542056074766354,3.616822429906542,0.37383177570093457,0.34579439252336447,0.057971014492753624,0.043478260869565216,-0.38840579710144946,6.014492753623185,0.10144927536231885,0.37681159420289856,0.463768115942029,0.10144927536231885,0.057971014492753624,3.4057971014492754,0.36231884057971014,0.3333333333333333
ADI-18900,0.08196721311475409,0.11475409836065574,-0.5532786885245901,5.903278688524588,0.19672131147540983,0.28688524590163933,0.4426229508196721,0.11475409836065574,0.09836065573770492,3.7049180327868854,0.36065573770491804,0.26229508196721313,0.08490566037735849,0.05660377358490566,-0.5235849056603771,6.022641509433965,0.14150943396226415,0.3867924528301887,0.3867924528301887,0.12264150943396226,0.10377358490566038,3.7264150943396226,0.39622641509433965,0.39622641509433965,0.058823529411764705,0.10294117647058823,-0.6323529411764706,5.7794117647058805,0.16176470588235295,0.36764705882352944,0.35294117647058826,0.17647058823529413,0.1323529411764706,3.9411764705882355,0.47058823529411764,0.38235294117647056
ADI-18889,0.0873015873015873,0.047619047619047616,-0.5126984126984128,6.068253968253966,0.1349206349206349,0.38095238095238093,0.3968253968253968,0.11904761904761904,0.1111111111111111,3.7301587301587302,0.3253968253968254,0.31746031746031744,0.07476635514018691,0.06542056074766354,-0.4635514018691583,5.984112149532711,0.14018691588785046,0.3644859813084112,0.42990654205607476,0.102803738317757,0.07476635514018691,3.5233644859813085,0.37383177570093457,0.35514018691588783,0.0684931506849315,0.0547945205479452,-0.6643835616438355,5.934246575342463,0.1232876712328767,0.410958904109589,0.3835616438356164,0.1232876712328767,0.1095890410958904,3.6027397260273974,0.3698630136986301,0.3424657534246575
ADI-18904,0.09090909090909091,0.08264462809917356,-0.4685950413223139,6.0247933884297495,0.17355371900826447,0.2809917355371901,0.45454545454545453,0.11570247933884298,0.12396694214876033,3.6198347107438016,0.3305785123966942,0.2975206611570248,0.11607142857142858,0.08928571428571429,-0.8187499999999993,6.088392857142859,0.20535714285714285,0.35714285714285715,0.39285714285714285,0.08928571428571429,0.08035714285714286,3.7857142857142856,0.36607142857142855,0.33035714285714285,0.0958904109589041,0.0684931506849315,-0.7054794520547946,5.998630136986299,0.1643835616438356,0.3698630136986301,0.3972602739726027,0.136986301369863,0.1232876712328767,3.863013698630137,0.3424657534246575,0.3287671232876712
ADI-18920,0.1111111111111111,0.1349206349206349,-0.6873015873015871,5.931746031746031,0.24603174603174602,0.2698412698412698,0.42857142857142855,0.09523809523809523,0.09523809523809523,3.7936507936507935,0.3333333333333333,0.24603174603174602,0.06363636363636363,0.05454545454545454,-0.24272727272727296,5.999090909090907,0.11818181818181818,0.32727272727272727,0.4909090909090909,0.10909090909090909,0.06363636363636363,3.4,0.32727272727272727,0.3090909090909091,0.09090909090909091,0.14285714285714285,-0.7233766233766235,5.7935064935064915,0.23376623376623376,0.2857142857142857,0.4025974025974026,0.12987012987012986,0.1038961038961039,3.7532467532467533,0.38961038961038963,0.2857142857142857
ADI-18939,0.07142857142857142,0.05555555555555555,-0.41190476190476183,5.966666666666666,0.12698412698412698,0.38095238095238093,0.40476190476190477,0.12698412698412698,0.10317460317460317,3.6746031746031744,0.3492063492063492,0.3412698412698413,0.07476635514018691,0.06542056074766354,-0.47289719626168164,5.984112149532711,0.14018691588785046,0.3644859813084112,0.42990654205607476,0.11214953271028037,0.06542056074766354,3.542056074766355,0.38317757009345793,0.3644859813084112,0.0547945205479452,0.0547945205479452,-0.6534246575342464,5.861643835616435,0.1095890410958904,0.4520547945205479,0.3561643835616438,0.136986301369863,0.1095890410958904,3.643835616438356,0.410958904109589,0.3835616438356164
